RESF1	22
RFC1	22
RGS3	22
RTTN	22
RXFP3	22
SALL4	22
SCAF1	22
SCAF8	22
SEMA3D	22
SETD5	22
SETDB1	22
SHROOM4	22
SIGLEC8	22
SLC9C1	22
SLC9C2	22
SMTN	22
SORL1	22
SP140	22
ST6GAL2	22
STAG3	22
SYCP1	22
SYNPO2	22
TBC1D32	22
TEK	22
THBS1	22
TMEM132E	22
TMEM168	22
TRAPPC9	22
TRERF1	22
TRIM71	22
TRPC5	22
TRPM7	22
TSHZ1	22
UNC80	22
WSCD2	22
ZBBX	22
ZGRF1	22
ZNF142	22
ZNF644	22
AASDH	21
ABCC11	21
ABL2	21
ACE	21
ADAMTS7	21
ADGRA3	21
ADGRG6	21
AGAP1	21
AGL	21
ARID4A	21
ASXL3	21
ATG9B	21
ATP11C	21
ATP7A	21
ATP8B4	21
BTBD7	21
C3orf20	21
CADPS2	21
CAMSAP2	21
CAND1	21
CASP8	21
CC2D2A	21
CCDC80	21
CCKBR	21
CEP85L	21
CFAP54	21
CFAP61	21
CIT	21
CLSTN1	21
COLEC12	21
CPSF1	21
CRYBG1	21
CSPG4	21
CTNND1	21
CUL1	21
DCTN1	21
DDX58	21
DENND5B	21
DIAPH3	21
DOCK6	21
DOCK7	21
DYNC2I1	21
E2F7	21
ECPAS	21
EEA1	21
EGR2	21
ESR1	21
FAM83B	21
FANCA	21
FASTKD3	21
FGF13	21
FOLH1	21
FSHR	21
GABRB3	21
GFRA1	21
GLDC	21
GOLGA3	21
GRIA3	21
HDX	21
HELZ	21
HIVEP1	21
HTR2C	21
INHBA	21
INPP5D	21
ITGA7	21
ITGAD	21
ITGAV	21
JARID2	21
KCND2	21
KCNS2	21
KIF16B	21
KLHL1	21
KLHL34	21
MAP10	21
MAP4K4	21
MASP1	21
MCHR2	21
MCM4	21
MEI1	21
MGAT4C	21
MMP9	21
MUC2	21
MVK	21
NEURL4	21
NOL4	21
NPAS4	21
NTRK2	21
NUP133	21
PAPLN	21
PATJ	21
PAXIP1	21
PCDHB10	21
PCDHGA1	21
PCDHGA4	21
PCNX3	21
PEAR1	21
PHLDB2	21
PHLPP1	21
PLK1	21
PRG4	21
PTPRG	21
RAI1	21
RASGRP3	21
RBM33	21
REV1	21
RNF40	21
SALL2	21
SEL1L2	21
SEMA3C	21
SHANK2	21
SHROOM3	21
SIM1	21
SLC12A6	21
SLC1A6	21
SLC39A10	21
SLC44A5	21
SLC6A15	21
SLCO1B3	21
SMC1A	21
SNTG1	21
SON	21
SOS1	21
SOX6	21
SPINK5	21
STARD8	21
STOX2	21
SUPT6H	21
SYNGAP1	21
TASOR2	21
TBX3	21
TNKS	21
TPP2	21
TRDN	21
TRIM24	21
TRIM9	21
TRPV6	21
TSSK1B	21
TUBGCP3	21
UHRF1BP1	21
UNC45B	21
USP29	21
USP48	21
VRTN	21
WDR35	21
WDTC1	21
WNK4	21
ZBTB41	21
ZFAT	21
ZFR	21
ZMYM6	21
ZNF106	21
ZNF334	21
ZNF451	21
ZNF471	21
ZNF516	21
ABCC2	20
ABCC4	20
ABCC9	20
ADAMTS13	20
ADAMTS3	20
ADAMTSL4	20
ADCY10	20
AK9	20
ALPK1	20
AMPD1	20
ANKAR	20
ANKRD17	20
ANO5	20
ARHGAP28	20
ARHGAP32	20
ARHGAP33	20
ARHGEF1	20
ARHGEF40	20
ATP9A	20
BAZ2B	20
BRD4	20
BRINP2	20
BRIP1	20
CASR	20
CATSPERD	20
CC2D1A	20
CCDC171	20
CCT8L2	20
CDH19	20
CFAP69	20
CHRM3	20
CLTCL1	20
CNBD1	20
CNGB1	20
CNTN3	20
COL9A1	20
CORIN	20
CR2	20
CWF19L2	20
DAB1	20
DDI1	20
DDX27	20
DGKB	20
DGKD	20
DGKI	20
DHX36	20
DHX38	20
DZIP1L	20
EEF1AKMT4-ECE2	20
EFEMP1	20
ELP1	20
EPHB6	20
ERBB2	20
ERN2	20
EVI5	20
EXOC1	20
EXOC4	20
EXOC6B	20
FAM135A	20
FER	20
FGA	20
FGD1	20
FHDC1	20
FZD10	20
GABRG3	20
GAPVD1	20
GBF1	20
GIGYF1	20
GPATCH8	20
GPR37	20
GRIN3A	20
GUF1	20
HCFC2	20
HDAC4	20
HIP1R	20
HK3	20
HPSE2	20
HSPA2	20
IL1RAPL1	20
IMPG2	20
IQGAP3	20
IRX1	20
ITGAM	20
ITGB2	20
JADE1	20
KCNH4	20
KIAA0232	20
KIAA0319L	20
KIAA1210	20
KIRREL2	20
KNDC1	20
LIPE	20
LRP5	20
LRRC4C	20
MACC1	20
MAP1S	20
MAP3K13	20
MAPK8IP3	20
MCTP1	20
MED1	20
MIS18BP1	20
MITF	20
MMS22L	20
MPO	20
MPRIP	20
MROH5	20
MYH10	20
MYO3B	20
NAA25	20
NCOA1	20
NEDD4	20
NEK10	20
NEO1	20
NETO1	20
NFATC4	20
NLRP11	20
NLRP9	20
NMUR2	20
NOS2	20
NR4A2	20
NUAK1	20
