CLSTN1	20	1
CLSTN2	20	5
COBL	20	3
COL15A1	20	3
COL4A2	20	2
COL5A3	20	4
COL6A2	20	3
CYLC1	20	9
DCAF12L2	20	8
DHX30	20	3
DHX9	20	4
DNHD1	20	5
DNM3	20	4
DSPP	20	7
ECM2	20	2
EIF2AK4	20	2
EPRS1	20	4
FGD6	20	5
FYB1	20	5
GIGYF1	20	0
GRIA4	20	6
GRM8	20	6
GUCY1A1	20	6
HECTD1	20	6
HIRA	20	3
IFI16	20	2
IGSF9	20	3
ITGA7	20	1
JPH3	20	2
KCNH3	20	3
KCNH5	20	7
KDM5A	20	5
KIF4B	20	5
KLHL34	20	1
KNTC1	20	3
LAMB1	20	5
LRRN3	20	7
MAGEL2	20	3
MAP3K1	20	3
MAP3K21	20	10
MAST4	20	5
MCC	20	5
MEGF6	20	6
MICAL2	20	3
MICAL3	20	4
MROH1	20	2
MUC2	20	1
MVK	20	1
MYO10	20	6
MYT1	20	4
NAV1	20	3
NCOA2	20	3
NCOA6	20	2
NLRP5	20	5
NOVA1	20	5
NRCAM	20	4
NTRK3	20	4
NUAK1	20	0
NUP210	20	3
PAX6	20	2
PCDH12	20	2
PCDHB12	20	5
PCDHB3	20	6
PCDHB5	20	7
PCDHB6	20	7
PCDHGB1	20	2
PCDHGB5	20	3
PCNX2	20	5
PDZRN4	20	7
PIK3C2B	20	4
PLCH1	20	5
PLEKHG4B	20	9
PPFIA4	20	4
PPRC1	20	4
PRTG	20	7
PTPRB	20	3
RAD51AP2	20	6
RAPGEF2	20	5
RBM15	20	6
REST	20	3
RFX7	20	4
RPGRIP1L	20	3
RPS6KA2	20	5
SALL2	20	1
SEZ6L	20	4
SHANK2	20	1
SLC24A2	20	3
SLC8A1	20	5
SLITRK5	20	14
SLITRK6	20	5
SLX4	20	4
SMAD3	20	5
SMARCA2	20	4
SP140	20	2
SPART	20	9
SPATA31D1	20	5
SPTAN1	20	7
SRCIN1	20	3
ST6GAL2	20	2
SUPT6H	20	1
TAF1	20	4
TAS1R2	20	5
TLN1	20	3
TMEM94	20	4
TPR	20	4
TRAPPC8	20	4
TRIP11	20	9
TRPC5	20	2
TRPM1	20	5
TRPM8	20	6
TUT4	20	5
XRN1	20	6
ZBED9	20	9
ZMYM6	20	1
ZNF142	20	2
ZNF609	20	4
ABCC5	19	4
ABCC8	19	6
ADAM12	19	5
ADAMTS1	19	3
ADAMTS13	19	1
ADAMTS7	19	2
AFDN	19	5
AFF4	19	3
AGL	19	2
AHCTF1	19	4
ARHGAP33	19	1
ARHGEF40	19	1
ATAD2	19	4
ATP10D	19	0
ATP1A4	19	4
ATP2B4	19	4
ATP8B1	19	8
BACH2	19	3
BRD1	19	4
BRD4	19	1
BRPF3	19	3
BTAF1	19	5
C6	19	5
CDH6	19	4
CENPJ	19	5
CEP250	19	5
CEP350	19	5
CLCN4	19	6
CNGB1	19	1
COL6A1	19	6
CPSF1	19	2
CRMP1	19	6
CSPG4	19	2
DDX58	19	2
DNMBP	19	4
DOCK6	19	2
DPYD	19	6
ERCC6	19	4
FAM214A	19	5
FANCA	19	2
FKBP15	19	3
FLT1	19	6
FRMPD4	19	6
GABBR1	19	5
GABRG3	19	1
GLIS3	19	6
GNAS	19	3
GOLGA3	19	2
GON4L	19	5
HDAC4	19	1
IMPG1	19	5
ITGA10	19	6
ITGAX	19	6
ITGB4	19	4
JARID2	19	2
KANSL1L	19	3
KAT6B	19	4
KCNC3	19	0
KCND3	19	4
KCNH8	19	7
KDM5B	19	5
KIAA0319L	19	1
LENG8	19	3
LRBA	19	6
LRP4	19	5
LRRCC1	19	6
MAST3	19	4
MCM3AP	19	3
MDGA1	19	3
MEI1	19	2
MROH5	19	1
NEFM	19	3
NEURL4	19	2
NHS	19	3
NLRP13	19	5
NLRP3	19	5
NOD2	19	3
NPHP4	19	4
NTRK2	19	2
OBSL1	19	7
OR6K2	19	3
PCDHB15	19	5
PCDHGA1	19	2
PCDHGA4	19	2
PCM1	19	4
PDE3A	19	4
PDS5A	19	4
PFKP	19	3
PITPNM3	19	3
PIWIL1	19	6
PLCB4	19	4
PLEKHA5	19	1
PLEKHM1	19	3
PLXNC1	19	5
PNISR	19	3
POLR1A	19	5
POU4F2	19	1
PPARGC1A	19	0
PPP1R26	19	0
PRDM16	19	1
PSMD1	19	3
PSME4	19	4
PTK2	19	3
PTPRG	19	2
PZP	19	8
RALGAPA2	19	4
RBM10	19	6
RBP3	19	5
RERE	19	4
RLF	19	5
RPTOR	19	4
RTTN	19	3
RUNX1T1	19	11
SASH1	19	5
SBNO1	19	6
SEMA3D	19	3
SETDB1	19	3
SHROOM3	19	2
SI	19	6
SIN3A	19	7
SLC12A7	19	0
SLC3A2	19	0
SLC44A5	19	2
SMC1A	19	2
SMG1	19	4
SNTG1	19	2
SOHLH2	19	4
SORCS3	19	6
SORL1	19	3
SPTBN4	19	1
STOX2	19	2
STYXL2	19	5
SV2A	19	1
TBC1D9	19	5
THBS1	19	3
TMEM131L	19	6
TMPO	19	6
TNS3	19	6
TRERF1	19	3
TRIM71	19	3
TRO	19	6
TRPC6	19	7
TSSK1B	19	2
TTBK1	19	1
TTC3	19	7
UBE4B	19	8
WHRN	19	1
ZEB1	19	4
